sales_id,product_id,sale_date,quantity_sold,sale_price_per_unit,customer_id,sales_region_id,salesperson_id
S018670,P27720,2023-07-15,264,626.9,C18670,R18670,SP18670
S018671,P14808,2022-02-16,208,773.01,C18671,R18671,SP18671
S018672,P31310,2022-07-13,111,665.09,C18672,R18672,SP18672
S018673,P03856,2022-12-26,163,800.16,C18673,R18673,SP18673
S018674,P07276,2023-06-11,471,731.29,C18674,R18674,SP18674
S018675,P22160,2023-03-10,174,869.21,C18675,R18675,SP18675
S018676,P05997,2022-04-23,490,711.84,C18676,R18676,SP18676
S018677,P21020,2022-10-11,7,765.01,C18677,R18677,SP18677
S018678,P16999,2022-07-14,308,914.87,C18678,R18678,SP18678
S018679,P13922,2023-08-14,38,959.66,C18679,R18679,SP18679
S018680,P23005,2023-06-25,340,806.25,C18680,R18680,SP18680
S018681,P10477,2022-03-07,275,765.16,C18681,R18681,SP18681
S018682,P04592,2023-12-18,165,814.69,C18682,R18682,SP18682
S018683,P23011,2023-12-20,189,567.31,C18683,R18683,SP18683
S018684,P20365,2023-08-17,322,993.02,C18684,R18684,SP18684
S018685,P30589,2023-04-15,316,570.47,C18685,R18685,SP18685
S018686,P20251,2022-11-22,212,807.55,C18686,R18686,SP18686
S018687,P33414,2022-09-29,423,886.16,C18687,R18687,SP18687
S018688,P24330,2022-10-08,486,795.95,C18688,R18688,SP18688
S018689,P11646,2023-02-18,488,611.12,C18689,R18689,SP18689
S018690,P13652,2023-05-09,410,714.67,C18690,R18690,SP18690
S018691,P07696,2022-10-23,2,566.14,C18691,R18691,SP18691
S018692,P05570,2023-11-19,442,804.64,C18692,R18692,SP18692
S018693,P22197,2023-04-30,197,665.42,C18693,R18693,SP18693
S018694,P31022,2022-12-09,91,774.9,C18694,R18694,SP18694
S018695,P34865,2022-11-21,85,901.66,C18695,R18695,SP18695
S018696,P22118,2022-11-21,68,934.54,C18696,R18696,SP18696
S018697,P32605,2023-03-18,339,778.65,C18697,R18697,SP18697
S018698,P03949,2022-11-16,319,613.88,C18698,R18698,SP18698
S018699,P29262,2023-10-25,91,958.98,C18699,R18699,SP18699
S018700,P24806,2022-03-22,370,663.33,C18700,R18700,SP18700
S018701,P25160,2023-05-30,341,652.08,C18701,R18701,SP18701
S018702,P09033,2022-06-12,285,575.25,C18702,R18702,SP18702
S018703,P31440,2023-02-07,234,764.58,C18703,R18703,SP18703
S018704,P19289,2022-02-17,139,742.71,C18704,R18704,SP18704
S018705,P18510,2023-05-18,71,881.55,C18705,R18705,SP18705
S018706,P26806,2022-04-20,488,559.81,C18706,R18706,SP18706
S018707,P21783,2022-10-11,465,872.86,C18707,R18707,SP18707
S018708,P03677,2022-11-20,40,719.3,C18708,R18708,SP18708
S018709,P19399,2023-10-09,324,814.85,C18709,R18709,SP18709
S018710,P15402,2022-07-05,408,532.45,C18710,R18710,SP18710
S018711,P17697,2023-08-11,430,573.92,C18711,R18711,SP18711
S018712,P33904,2022-04-14,32,930.95,C18712,R18712,SP18712
S018713,P06675,2022-09-30,202,540.76,C18713,R18713,SP18713
S018714,P27722,2022-04-20,360,553.67,C18714,R18714,SP18714
S018715,P27870,2023-09-16,318,791.13,C18715,R18715,SP18715
S018716,P25108,2023-07-02,42,741.52,C18716,R18716,SP18716
S018717,P22221,2022-03-08,457,874.99,C18717,R18717,SP18717
S018718,P09878,2022-09-02,403,502.3,C18718,R18718,SP18718
S018719,P33471,2022-10-06,355,519.11,C18719,R18719,SP18719
S018720,P08072,2022-09-01,267,844.35,C18720,R18720,SP18720
S018721,P03121,2022-05-29,322,906.68,C18721,R18721,SP18721
S018722,P34137,2022-11-06,228,502.68,C18722,R18722,SP18722
S018723,P18488,2023-08-06,218,756.05,C18723,R18723,SP18723
S018724,P02662,2023-03-30,447,970.56,C18724,R18724,SP18724
S018725,P19079,2023-10-01,407,597.34,C18725,R18725,SP18725
S018726,P11224,2022-03-19,9,580.12,C18726,R18726,SP18726
S018727,P33486,2023-06-14,333,575.09,C18727,R18727,SP18727
S018728,P24992,2023-11-30,132,508.06,C18728,R18728,SP18728
S018729,P06274,2023-10-11,482,950.83,C18729,R18729,SP18729
S018730,P17734,2022-10-18,397,652.41,C18730,R18730,SP18730
S018731,P20849,2023-02-12,275,573.03,C18731,R18731,SP18731
S018732,P29366,2023-09-13,398,511.28,C18732,R18732,SP18732
S018733,P34083,2022-04-18,304,666.46,C18733,R18733,SP18733
S018734,P34873,2022-02-06,287,579.79,C18734,R18734,SP18734
S018735,P11045,2022-06-24,44,508.38,C18735,R18735,SP18735
S018736,P11872,2023-06-14,368,878.01,C18736,R18736,SP18736
S018737,P20453,2022-02-26,491,977.41,C18737,R18737,SP18737
S018738,P06217,2022-10-28,443,709.21,C18738,R18738,SP18738
S018739,P17238,2022-06-20,447,769.55,C18739,R18739,SP18739
S018740,P31043,2023-06-24,8,530.79,C18740,R18740,SP18740
S018741,P02827,2022-05-08,49,672.64,C18741,R18741,SP18741
S018742,P33730,2022-10-14,59,651.18,C18742,R18742,SP18742
S018743,P13450,2023-12-12,204,826.14,C18743,R18743,SP18743
S018744,P20143,2023-04-29,72,732.62,C18744,R18744,SP18744
S018745,P33391,2023-07-24,485,727.99,C18745,R18745,SP18745
S018746,P00744,2022-05-14,74,774.28,C18746,R18746,SP18746
S018747,P03980,2022-04-26,125,574.52,C18747,R18747,SP18747
S018748,P10439,2022-04-03,63,728.52,C18748,R18748,SP18748
S018749,P27665,2023-07-10,348,738.47,C18749,R18749,SP18749
S018750,P07858,2023-06-26,185,730.98,C18750,R18750,SP18750
S018751,P21893,2023-10-11,331,541.16,C18751,R18751,SP18751
S018752,P30678,2024-01-06,460,544.25,C18752,R18752,SP18752
S018753,P16809,2022-12-01,474,838.03,C18753,R18753,SP18753
S018754,P21067,2024-01-14,154,930.89,C18754,R18754,SP18754
S018755,P09777,2023-08-24,277,720.79,C18755,R18755,SP18755
S018756,P30457,2022-09-26,49,600.32,C18756,R18756,SP18756
S018757,P20260,2022-11-09,326,583.4,C18757,R18757,SP18757
S018758,P30621,2023-02-26,73,547.67,C18758,R18758,SP18758
S018759,P14420,2023-05-18,265,843.32,C18759,R18759,SP18759
S018760,P20710,2022-05-18,475,871.16,C18760,R18760,SP18760
S018761,P25263,2023-03-22,491,860.43,C18761,R18761,SP18761
S018762,P15096,2022-03-23,496,980.43,C18762,R18762,SP18762
S018763,P06822,2024-01-10,164,528.72,C18763,R18763,SP18763
S018764,P14772,2022-04-11,437,589.9,C18764,R18764,SP18764
S018765,P07119,2023-09-18,303,688.09,C18765,R18765,SP18765
S018766,P17477,2023-08-18,86,691.82,C18766,R18766,SP18766
S018767,P01230,2023-09-26,97,556.55,C18767,R18767,SP18767
S018768,P06925,2022-03-25,5,931.79,C18768,R18768,SP18768
S018769,P15661,2023-07-05,227,862.45,C18769,R18769,SP18769
S018770,P15072,2022-11-17,91,751.2,C18770,R18770,SP18770
S018771,P10552,2022-04-09,211,603.88,C18771,R18771,SP18771
S018772,P16002,2023-03-11,184,676.92,C18772,R18772,SP18772
S018773,P31297,2023-10-26,182,958.81,C18773,R18773,SP18773
S018774,P28499,2022-11-14,403,972.19,C18774,R18774,SP18774
S018775,P00220,2022-02-11,196,895.97,C18775,R18775,SP18775
S018776,P32315,2023-10-14,113,932.43,C18776,R18776,SP18776
S018777,P09922,2022-03-30,381,622.71,C18777,R18777,SP18777
S018778,P07781,2022-10-07,133,767.54,C18778,R18778,SP18778
S018779,P06867,2023-02-18,495,610.33,C18779,R18779,SP18779
S018780,P05912,2023-09-24,169,587.99,C18780,R18780,SP18780
S018781,P16520,2023-03-24,69,574.88,C18781,R18781,SP18781
S018782,P07003,2022-02-15,408,792.75,C18782,R18782,SP18782
S018783,P00659,2022-02-05,224,587.37,C18783,R18783,SP18783
S018784,P11266,2022-09-14,316,540.95,C18784,R18784,SP18784
S018785,P16942,2022-03-31,366,861.0,C18785,R18785,SP18785
S018786,P14145,2022-10-12,251,888.69,C18786,R18786,SP18786
S018787,P05480,2022-08-10,419,939.62,C18787,R18787,SP18787
S018788,P26570,2022-05-15,443,902.99,C18788,R18788,SP18788
S018789,P33633,2023-04-15,359,974.76,C18789,R18789,SP18789
S018790,P31554,2023-02-24,35,755.98,C18790,R18790,SP18790
S018791,P19557,2022-09-14,401,810.67,C18791,R18791,SP18791
S018792,P31177,2023-04-16,86,869.88,C18792,R18792,SP18792
S018793,P33470,2022-03-12,426,658.66,C18793,R18793,SP18793
S018794,P19923,2022-02-07,124,922.58,C18794,R18794,SP18794
S018795,P12450,2023-01-31,63,876.61,C18795,R18795,SP18795
S018796,P19552,2023-05-23,311,506.47,C18796,R18796,SP18796
S018797,P21278,2023-11-28,466,795.06,C18797,R18797,SP18797
S018798,P06054,2023-12-18,294,504.02,C18798,R18798,SP18798
S018799,P19338,2022-07-17,500,579.57,C18799,R18799,SP18799
S018800,P34482,2022-12-19,361,694.91,C18800,R18800,SP18800
S018801,P15641,2023-03-01,189,557.56,C18801,R18801,SP18801
S018802,P30642,2022-09-04,46,527.96,C18802,R18802,SP18802
S018803,P02968,2022-01-29,179,867.94,C18803,R18803,SP18803
S018804,P04795,2023-08-10,235,541.68,C18804,R18804,SP18804
S018805,P18271,2022-05-02,244,959.11,C18805,R18805,SP18805
S018806,P08088,2022-02-04,173,674.32,C18806,R18806,SP18806
S018807,P28717,2023-12-06,258,995.03,C18807,R18807,SP18807
S018808,P21773,2023-07-29,69,795.11,C18808,R18808,SP18808
S018809,P21291,2022-04-16,367,602.24,C18809,R18809,SP18809
S018810,P18966,2022-10-19,424,552.3,C18810,R18810,SP18810
S018811,P28377,2023-08-01,133,950.48,C18811,R18811,SP18811
S018812,P14682,2022-10-01,145,844.47,C18812,R18812,SP18812
S018813,P28754,2022-06-03,475,825.34,C18813,R18813,SP18813
S018814,P32969,2023-08-20,342,602.84,C18814,R18814,SP18814
S018815,P29756,2023-12-04,490,777.35,C18815,R18815,SP18815
S018816,P22178,2022-12-11,10,599.78,C18816,R18816,SP18816
S018817,P14615,2023-01-23,258,570.39,C18817,R18817,SP18817
S018818,P14866,2022-07-22,366,991.39,C18818,R18818,SP18818
S018819,P07025,2023-11-27,46,994.59,C18819,R18819,SP18819
S018820,P15637,2022-10-09,59,961.31,C18820,R18820,SP18820
S018821,P19147,2024-01-24,9,746.81,C18821,R18821,SP18821
S018822,P21520,2022-12-01,315,971.66,C18822,R18822,SP18822
S018823,P31806,2022-09-30,353,754.51,C18823,R18823,SP18823
S018824,P00727,2022-02-06,209,833.21,C18824,R18824,SP18824
S018825,P26308,2023-01-01,447,584.83,C18825,R18825,SP18825
S018826,P20717,2023-11-26,454,521.9,C18826,R18826,SP18826
S018827,P25891,2023-03-12,478,635.46,C18827,R18827,SP18827
S018828,P30300,2022-10-01,431,816.02,C18828,R18828,SP18828
S018829,P12516,2022-12-07,481,996.12,C18829,R18829,SP18829
S018830,P04027,2023-08-18,62,710.69,C18830,R18830,SP18830
S018831,P20469,2022-03-12,293,921.81,C18831,R18831,SP18831
S018832,P33194,2022-03-23,175,772.02,C18832,R18832,SP18832
S018833,P28908,2022-11-24,155,578.65,C18833,R18833,SP18833
S018834,P13998,2023-10-27,275,854.31,C18834,R18834,SP18834
S018835,P18284,2022-07-29,268,709.9,C18835,R18835,SP18835
S018836,P29715,2022-11-03,268,561.65,C18836,R18836,SP18836
S018837,P32199,2023-02-03,282,793.19,C18837,R18837,SP18837
S018838,P33424,2023-01-09,341,826.44,C18838,R18838,SP18838
S018839,P18521,2022-07-18,88,708.25,C18839,R18839,SP18839
S018840,P13117,2022-03-26,206,564.71,C18840,R18840,SP18840
S018841,P34225,2022-12-16,491,725.05,C18841,R18841,SP18841
S018842,P19639,2022-09-21,448,983.1,C18842,R18842,SP18842
S018843,P31628,2023-07-04,234,955.34,C18843,R18843,SP18843
S018844,P18476,2022-03-13,360,973.67,C18844,R18844,SP18844
S018845,P15224,2023-01-07,74,503.99,C18845,R18845,SP18845
S018846,P19571,2022-03-27,425,816.83,C18846,R18846,SP18846
S018847,P11274,2023-09-03,144,983.1,C18847,R18847,SP18847
S018848,P11559,2022-02-18,445,680.13,C18848,R18848,SP18848
S018849,P21233,2022-08-09,200,724.16,C18849,R18849,SP18849
S018850,P07955,2023-05-19,468,936.18,C18850,R18850,SP18850
S018851,P26988,2022-08-13,360,572.86,C18851,R18851,SP18851
S018852,P14327,2023-12-23,109,695.08,C18852,R18852,SP18852
S018853,P04454,2023-11-13,185,725.93,C18853,R18853,SP18853
S018854,P22939,2023-05-11,238,562.61,C18854,R18854,SP18854
S018855,P31317,2023-03-14,458,829.81,C18855,R18855,SP18855
S018856,P03707,2023-07-06,248,888.23,C18856,R18856,SP18856
S018857,P08691,2024-01-09,382,521.34,C18857,R18857,SP18857
S018858,P26239,2023-04-01,359,754.53,C18858,R18858,SP18858
S018859,P14426,2023-05-12,335,804.84,C18859,R18859,SP18859
S018860,P16080,2022-05-10,17,930.29,C18860,R18860,SP18860
S018861,P22794,2023-01-07,389,827.78,C18861,R18861,SP18861
S018862,P17853,2022-09-11,78,754.32,C18862,R18862,SP18862
S018863,P01303,2023-04-08,23,911.17,C18863,R18863,SP18863
S018864,P20901,2023-07-27,366,827.42,C18864,R18864,SP18864
S018865,P12219,2022-02-08,94,709.3,C18865,R18865,SP18865
S018866,P23641,2022-10-21,13,584.39,C18866,R18866,SP18866
S018867,P28266,2022-08-10,413,513.77,C18867,R18867,SP18867
S018868,P32916,2022-06-16,315,577.61,C18868,R18868,SP18868
S018869,P05222,2023-05-15,149,918.71,C18869,R18869,SP18869
S018870,P26726,2022-09-11,298,688.64,C18870,R18870,SP18870
S018871,P19026,2022-11-07,36,582.71,C18871,R18871,SP18871
S018872,P07721,2023-09-01,12,876.7,C18872,R18872,SP18872
S018873,P25444,2023-02-13,191,846.02,C18873,R18873,SP18873
S018874,P24767,2022-06-19,75,570.74,C18874,R18874,SP18874
S018875,P01738,2023-07-19,51,754.67,C18875,R18875,SP18875
S018876,P24001,2023-01-31,80,989.89,C18876,R18876,SP18876
S018877,P06585,2022-12-08,379,624.07,C18877,R18877,SP18877
S018878,P24175,2022-05-16,218,716.37,C18878,R18878,SP18878
S018879,P07960,2022-05-10,485,568.61,C18879,R18879,SP18879
S018880,P31110,2023-06-10,271,712.3,C18880,R18880,SP18880
S018881,P00694,2023-08-18,436,766.04,C18881,R18881,SP18881
S018882,P28721,2023-03-08,146,578.29,C18882,R18882,SP18882
S018883,P27218,2023-06-30,372,999.14,C18883,R18883,SP18883
S018884,P10444,2023-03-02,212,636.35,C18884,R18884,SP18884
S018885,P12798,2023-07-05,194,591.82,C18885,R18885,SP18885
S018886,P34989,2023-03-26,337,684.21,C18886,R18886,SP18886
S018887,P01671,2022-03-29,55,652.89,C18887,R18887,SP18887
S018888,P20317,2022-05-08,166,520.56,C18888,R18888,SP18888
S018889,P00655,2022-02-09,110,590.28,C18889,R18889,SP18889
S018890,P32377,2023-11-29,143,862.49,C18890,R18890,SP18890
S018891,P33515,2023-02-13,367,593.12,C18891,R18891,SP18891
S018892,P08317,2023-04-14,28,785.07,C18892,R18892,SP18892
S018893,P01601,2024-01-20,290,887.73,C18893,R18893,SP18893
S018894,P32445,2022-10-30,46,978.57,C18894,R18894,SP18894
S018895,P16632,2022-03-21,127,661.8,C18895,R18895,SP18895
S018896,P06522,2023-08-28,312,571.05,C18896,R18896,SP18896
S018897,P01996,2023-06-15,97,502.35,C18897,R18897,SP18897
S018898,P07635,2023-08-16,426,638.68,C18898,R18898,SP18898
S018899,P19675,2023-04-26,427,541.17,C18899,R18899,SP18899
S018900,P18235,2023-01-27,144,840.56,C18900,R18900,SP18900
S018901,P08380,2022-12-09,29,776.38,C18901,R18901,SP18901
S018902,P32324,2022-10-23,268,933.73,C18902,R18902,SP18902
S018903,P00668,2023-03-10,159,614.86,C18903,R18903,SP18903
S018904,P32289,2022-08-10,90,845.13,C18904,R18904,SP18904
S018905,P05110,2023-07-09,199,982.79,C18905,R18905,SP18905
S018906,P09883,2022-12-31,405,790.75,C18906,R18906,SP18906
S018907,P33577,2022-06-05,372,766.94,C18907,R18907,SP18907
S018908,P06217,2023-08-19,11,526.16,C18908,R18908,SP18908
S018909,P07292,2023-11-21,214,766.43,C18909,R18909,SP18909
S018910,P08855,2023-09-18,169,807.97,C18910,R18910,SP18910
S018911,P32524,2023-12-26,270,616.97,C18911,R18911,SP18911
S018912,P20869,2022-12-23,346,839.33,C18912,R18912,SP18912
S018913,P25350,2023-12-18,243,604.58,C18913,R18913,SP18913
S018914,P33678,2022-08-26,212,877.83,C18914,R18914,SP18914
S018915,P29499,2022-10-06,362,524.03,C18915,R18915,SP18915
S018916,P23917,2024-01-21,394,728.84,C18916,R18916,SP18916
S018917,P10870,2023-09-11,486,510.81,C18917,R18917,SP18917
S018918,P25440,2022-06-21,2,941.87,C18918,R18918,SP18918
S018919,P22257,2023-07-04,224,912.11,C18919,R18919,SP18919
S018920,P01603,2022-03-15,499,999.31,C18920,R18920,SP18920
S018921,P17945,2022-03-27,64,805.19,C18921,R18921,SP18921
S018922,P07867,2022-08-17,227,952.17,C18922,R18922,SP18922
S018923,P11473,2023-06-15,155,605.24,C18923,R18923,SP18923
S018924,P12959,2022-05-12,247,900.71,C18924,R18924,SP18924
S018925,P04302,2023-08-31,500,983.51,C18925,R18925,SP18925
S018926,P07677,2024-01-07,218,741.35,C18926,R18926,SP18926
S018927,P28733,2023-01-12,12,976.66,C18927,R18927,SP18927
S018928,P27343,2023-01-25,321,787.69,C18928,R18928,SP18928
S018929,P34033,2023-09-25,364,615.28,C18929,R18929,SP18929
S018930,P17403,2022-04-26,478,983.01,C18930,R18930,SP18930
S018931,P25745,2023-11-03,327,574.99,C18931,R18931,SP18931
S018932,P03166,2023-01-14,166,682.81,C18932,R18932,SP18932
S018933,P03872,2023-04-22,491,904.33,C18933,R18933,SP18933
S018934,P23876,2023-08-24,233,956.47,C18934,R18934,SP18934
S018935,P25445,2022-01-30,350,782.97,C18935,R18935,SP18935
S018936,P09192,2022-12-04,120,820.93,C18936,R18936,SP18936
S018937,P10233,2023-08-07,308,680.26,C18937,R18937,SP18937
S018938,P23193,2024-01-22,54,943.77,C18938,R18938,SP18938
S018939,P20837,2022-05-27,24,741.02,C18939,R18939,SP18939
S018940,P25937,2023-06-02,195,840.33,C18940,R18940,SP18940
S018941,P17844,2023-11-20,69,527.83,C18941,R18941,SP18941
S018942,P27675,2023-09-07,13,980.32,C18942,R18942,SP18942
S018943,P09950,2023-09-09,494,511.35,C18943,R18943,SP18943
S018944,P09731,2022-05-09,453,559.07,C18944,R18944,SP18944
S018945,P24769,2022-04-01,432,538.75,C18945,R18945,SP18945
S018946,P25009,2023-09-04,152,913.47,C18946,R18946,SP18946
S018947,P10012,2022-07-04,323,960.76,C18947,R18947,SP18947
S018948,P34799,2022-05-19,395,807.29,C18948,R18948,SP18948
S018949,P05162,2023-06-26,218,523.91,C18949,R18949,SP18949
S018950,P04579,2022-04-11,59,800.89,C18950,R18950,SP18950
S018951,P22656,2023-09-15,329,601.63,C18951,R18951,SP18951
S018952,P25087,2022-11-22,314,687.09,C18952,R18952,SP18952
S018953,P11154,2023-08-30,81,639.3,C18953,R18953,SP18953
S018954,P34080,2023-07-19,449,584.01,C18954,R18954,SP18954
S018955,P13209,2022-06-22,389,667.98,C18955,R18955,SP18955
S018956,P22132,2022-03-09,168,650.98,C18956,R18956,SP18956
S018957,P13191,2023-07-08,57,545.74,C18957,R18957,SP18957
S018958,P22192,2022-11-08,355,805.87,C18958,R18958,SP18958
S018959,P31441,2023-08-26,254,512.93,C18959,R18959,SP18959
S018960,P34739,2023-08-06,202,748.15,C18960,R18960,SP18960
S018961,P05256,2022-10-06,207,783.6,C18961,R18961,SP18961
S018962,P08367,2022-05-03,415,810.4,C18962,R18962,SP18962
S018963,P16357,2022-04-21,300,969.9,C18963,R18963,SP18963
S018964,P29475,2022-07-27,127,775.82,C18964,R18964,SP18964
S018965,P23749,2022-02-06,460,562.09,C18965,R18965,SP18965
S018966,P20308,2023-11-19,34,567.22,C18966,R18966,SP18966
S018967,P22525,2023-09-21,427,604.87,C18967,R18967,SP18967
S018968,P21510,2022-06-20,43,686.33,C18968,R18968,SP18968
S018969,P05187,2023-10-25,49,747.83,C18969,R18969,SP18969
S018970,P24881,2022-06-18,163,636.35,C18970,R18970,SP18970
S018971,P06698,2022-06-09,348,821.63,C18971,R18971,SP18971
S018972,P14643,2023-07-10,235,683.2,C18972,R18972,SP18972
S018973,P23369,2023-05-03,386,631.38,C18973,R18973,SP18973
S018974,P08542,2023-05-18,338,859.38,C18974,R18974,SP18974
S018975,P33352,2022-04-16,143,893.38,C18975,R18975,SP18975
S018976,P13682,2023-05-08,469,657.56,C18976,R18976,SP18976
S018977,P06433,2022-08-27,278,918.23,C18977,R18977,SP18977
S018978,P28548,2023-10-17,418,619.1,C18978,R18978,SP18978
S018979,P21257,2022-12-21,451,912.85,C18979,R18979,SP18979
S018980,P04745,2022-03-04,288,754.16,C18980,R18980,SP18980
S018981,P16949,2023-07-14,292,799.9,C18981,R18981,SP18981
S018982,P07197,2022-10-29,465,944.36,C18982,R18982,SP18982
S018983,P15707,2023-04-29,392,991.19,C18983,R18983,SP18983
S018984,P08755,2023-06-13,102,987.95,C18984,R18984,SP18984
S018985,P23704,2023-05-05,491,693.99,C18985,R18985,SP18985
S018986,P30569,2022-03-17,328,636.79,C18986,R18986,SP18986
S018987,P21018,2022-07-24,293,514.02,C18987,R18987,SP18987
S018988,P28685,2023-11-28,208,605.03,C18988,R18988,SP18988
S018989,P05390,2022-06-21,6,556.3,C18989,R18989,SP18989
S018990,P21590,2024-01-16,128,554.99,C18990,R18990,SP18990
S018991,P26952,2023-12-04,387,578.13,C18991,R18991,SP18991
S018992,P04558,2022-06-20,84,965.35,C18992,R18992,SP18992
S018993,P31160,2023-09-10,90,982.23,C18993,R18993,SP18993
S018994,P17992,2023-12-22,365,614.38,C18994,R18994,SP18994
S018995,P18210,2023-04-16,84,774.47,C18995,R18995,SP18995
S018996,P22011,2023-07-25,201,543.65,C18996,R18996,SP18996
S018997,P08307,2022-09-20,168,516.23,C18997,R18997,SP18997
S018998,P07322,2022-10-13,78,668.58,C18998,R18998,SP18998
S018999,P06496,2022-06-13,357,502.01,C18999,R18999,SP18999
S019000,P33695,2023-08-21,253,782.81,C19000,R19000,SP19000
S019001,P31562,2023-08-21,57,709.86,C19001,R19001,SP19001
S019002,P28074,2022-05-07,78,525.33,C19002,R19002,SP19002
S019003,P21665,2022-03-28,158,715.0,C19003,R19003,SP19003
S019004,P12515,2022-02-28,120,966.16,C19004,R19004,SP19004
S019005,P28275,2023-11-09,15,874.06,C19005,R19005,SP19005
S019006,P01104,2023-08-18,129,969.56,C19006,R19006,SP19006
S019007,P08586,2024-01-07,180,508.32,C19007,R19007,SP19007
S019008,P06976,2023-06-26,364,662.29,C19008,R19008,SP19008
S019009,P29519,2023-09-13,387,503.27,C19009,R19009,SP19009
S019010,P31871,2024-01-08,408,926.41,C19010,R19010,SP19010
S019011,P07880,2023-12-17,415,640.7,C19011,R19011,SP19011
S019012,P09939,2022-04-15,194,977.8,C19012,R19012,SP19012
S019013,P27483,2022-02-25,469,962.88,C19013,R19013,SP19013
S019014,P10236,2022-08-28,52,938.94,C19014,R19014,SP19014
S019015,P12341,2022-02-05,159,709.64,C19015,R19015,SP19015
S019016,P04993,2022-03-07,413,633.47,C19016,R19016,SP19016
S019017,P32275,2022-01-30,478,867.42,C19017,R19017,SP19017
S019018,P29491,2023-11-30,340,791.63,C19018,R19018,SP19018
S019019,P06467,2023-09-09,191,862.94,C19019,R19019,SP19019
S019020,P24060,2023-04-30,498,607.96,C19020,R19020,SP19020
S019021,P18667,2022-06-05,117,797.15,C19021,R19021,SP19021
S019022,P03462,2023-12-22,307,706.41,C19022,R19022,SP19022
S019023,P18749,2023-08-20,309,702.07,C19023,R19023,SP19023
S019024,P10808,2023-06-22,100,547.62,C19024,R19024,SP19024
S019025,P31559,2022-06-12,59,917.69,C19025,R19025,SP19025
S019026,P19053,2023-01-02,233,714.98,C19026,R19026,SP19026
S019027,P32454,2023-11-15,188,742.32,C19027,R19027,SP19027
S019028,P18336,2022-10-07,9,606.91,C19028,R19028,SP19028
S019029,P27542,2023-05-15,441,728.63,C19029,R19029,SP19029
S019030,P24406,2023-05-16,338,635.73,C19030,R19030,SP19030
S019031,P28604,2023-09-07,415,786.54,C19031,R19031,SP19031
S019032,P32208,2023-05-15,11,525.62,C19032,R19032,SP19032
S019033,P07720,2023-09-25,266,761.06,C19033,R19033,SP19033
S019034,P29404,2023-11-19,78,865.67,C19034,R19034,SP19034
S019035,P20064,2023-03-13,111,877.33,C19035,R19035,SP19035
S019036,P20867,2023-02-06,254,901.75,C19036,R19036,SP19036
S019037,P01282,2022-04-18,134,842.54,C19037,R19037,SP19037
S019038,P07886,2022-10-01,485,963.84,C19038,R19038,SP19038
S019039,P05834,2023-07-30,424,732.78,C19039,R19039,SP19039
S019040,P18556,2024-01-09,370,918.99,C19040,R19040,SP19040
S019041,P03514,2023-10-18,288,577.12,C19041,R19041,SP19041
S019042,P15528,2023-12-31,197,520.47,C19042,R19042,SP19042
S019043,P17285,2022-03-04,237,672.87,C19043,R19043,SP19043
S019044,P24149,2022-09-04,40,908.67,C19044,R19044,SP19044
S019045,P27007,2023-05-09,486,562.45,C19045,R19045,SP19045
S019046,P11530,2022-09-12,204,780.11,C19046,R19046,SP19046
S019047,P01219,2022-09-07,72,569.34,C19047,R19047,SP19047
S019048,P13506,2022-09-07,448,829.81,C19048,R19048,SP19048
S019049,P06814,2022-08-23,91,979.45,C19049,R19049,SP19049
S019050,P13994,2023-06-12,44,529.5,C19050,R19050,SP19050
S019051,P12670,2022-02-04,7,583.19,C19051,R19051,SP19051
S019052,P32737,2022-02-15,246,707.09,C19052,R19052,SP19052
S019053,P13672,2023-05-23,256,929.42,C19053,R19053,SP19053
S019054,P05660,2022-06-19,36,921.42,C19054,R19054,SP19054
S019055,P17299,2023-11-15,485,633.77,C19055,R19055,SP19055
S019056,P09139,2023-08-27,399,692.96,C19056,R19056,SP19056
S019057,P11677,2024-01-06,193,662.84,C19057,R19057,SP19057
S019058,P26234,2022-04-20,196,994.62,C19058,R19058,SP19058
S019059,P23461,2023-02-21,13,847.56,C19059,R19059,SP19059
S019060,P03062,2023-08-17,247,679.83,C19060,R19060,SP19060
S019061,P16302,2022-07-30,121,779.19,C19061,R19061,SP19061
S019062,P34775,2022-05-23,94,749.6,C19062,R19062,SP19062
S019063,P14955,2023-01-07,295,886.05,C19063,R19063,SP19063
S019064,P00526,2022-06-13,243,943.61,C19064,R19064,SP19064
S019065,P33777,2023-03-19,76,554.73,C19065,R19065,SP19065
S019066,P19546,2023-04-12,177,523.64,C19066,R19066,SP19066
S019067,P14222,2022-02-24,318,667.23,C19067,R19067,SP19067
S019068,P13773,2023-12-18,108,953.59,C19068,R19068,SP19068
S019069,P05241,2022-07-31,215,982.89,C19069,R19069,SP19069
S019070,P18792,2024-01-03,257,716.95,C19070,R19070,SP19070
S019071,P27665,2022-04-26,440,863.22,C19071,R19071,SP19071
S019072,P16249,2022-07-26,201,748.1,C19072,R19072,SP19072
S019073,P01118,2023-11-04,435,964.32,C19073,R19073,SP19073
S019074,P32598,2022-09-09,99,930.98,C19074,R19074,SP19074
S019075,P00460,2023-10-14,236,504.5,C19075,R19075,SP19075
S019076,P00748,2022-03-26,18,761.53,C19076,R19076,SP19076
S019077,P19650,2022-12-22,231,671.45,C19077,R19077,SP19077
S019078,P22924,2024-01-03,137,871.09,C19078,R19078,SP19078
S019079,P12881,2023-01-08,112,855.08,C19079,R19079,SP19079
