sales_id,product_id,sale_date,quantity_sold,sale_price_per_unit,customer_id,sales_region_id,salesperson_id
S041548,P19234,2022-10-04,303,993.14,C41548,R41548,SP41548
S041549,P04471,2023-05-10,279,879.96,C41549,R41549,SP41549
S041550,P10255,2022-06-11,18,528.43,C41550,R41550,SP41550
S041551,P25191,2022-07-22,407,879.65,C41551,R41551,SP41551
S041552,P30759,2022-04-12,378,550.3,C41552,R41552,SP41552
S041553,P15247,2023-01-19,215,967.89,C41553,R41553,SP41553
S041554,P18167,2022-04-20,154,702.36,C41554,R41554,SP41554
S041555,P15708,2022-02-08,360,580.41,C41555,R41555,SP41555
S041556,P09943,2022-03-16,267,861.43,C41556,R41556,SP41556
S041557,P31127,2022-10-08,448,615.99,C41557,R41557,SP41557
S041558,P25398,2024-01-23,337,591.51,C41558,R41558,SP41558
S041559,P12079,2023-02-17,27,978.74,C41559,R41559,SP41559
S041560,P00259,2023-11-18,333,906.47,C41560,R41560,SP41560
S041561,P16344,2023-05-25,33,922.37,C41561,R41561,SP41561
S041562,P19126,2023-01-28,374,890.64,C41562,R41562,SP41562
S041563,P22083,2023-10-27,250,913.53,C41563,R41563,SP41563
S041564,P06463,2022-05-21,24,787.71,C41564,R41564,SP41564
S041565,P10513,2023-06-27,328,937.09,C41565,R41565,SP41565
S041566,P34139,2022-12-24,472,632.88,C41566,R41566,SP41566
S041567,P03319,2023-02-16,466,980.86,C41567,R41567,SP41567
S041568,P26636,2023-09-26,197,838.3,C41568,R41568,SP41568
S041569,P13767,2023-11-20,361,922.52,C41569,R41569,SP41569
S041570,P24441,2022-04-29,54,636.64,C41570,R41570,SP41570
S041571,P18916,2023-10-26,180,954.95,C41571,R41571,SP41571
S041572,P07796,2022-02-28,305,761.05,C41572,R41572,SP41572
S041573,P32566,2023-01-30,74,924.05,C41573,R41573,SP41573
S041574,P31291,2023-07-11,493,987.24,C41574,R41574,SP41574
S041575,P16052,2023-03-26,481,800.47,C41575,R41575,SP41575
S041576,P23496,2024-01-20,418,994.29,C41576,R41576,SP41576
S041577,P31770,2023-06-07,107,743.29,C41577,R41577,SP41577
S041578,P07108,2023-10-24,10,815.71,C41578,R41578,SP41578
S041579,P17487,2023-03-16,339,790.84,C41579,R41579,SP41579
S041580,P20041,2023-04-22,273,861.87,C41580,R41580,SP41580
S041581,P34583,2023-01-19,18,687.44,C41581,R41581,SP41581
S041582,P31715,2023-04-09,62,822.46,C41582,R41582,SP41582
S041583,P14983,2022-03-13,51,883.89,C41583,R41583,SP41583
S041584,P12719,2022-06-12,32,545.97,C41584,R41584,SP41584
S041585,P24008,2024-01-19,83,533.55,C41585,R41585,SP41585
S041586,P21643,2022-07-07,3,796.24,C41586,R41586,SP41586
S041587,P00745,2023-03-31,129,800.4,C41587,R41587,SP41587
S041588,P20222,2022-04-14,343,551.85,C41588,R41588,SP41588
S041589,P02930,2023-05-16,459,519.27,C41589,R41589,SP41589
S041590,P05658,2022-09-19,465,746.86,C41590,R41590,SP41590
S041591,P01153,2023-03-30,463,704.41,C41591,R41591,SP41591
S041592,P06799,2022-07-22,243,805.63,C41592,R41592,SP41592
S041593,P34536,2023-05-03,344,718.73,C41593,R41593,SP41593
S041594,P14132,2023-09-30,370,500.24,C41594,R41594,SP41594
S041595,P08870,2023-01-23,110,918.69,C41595,R41595,SP41595
S041596,P22805,2022-05-16,340,843.0,C41596,R41596,SP41596
S041597,P10076,2022-09-08,258,948.59,C41597,R41597,SP41597
S041598,P06500,2023-02-27,184,922.55,C41598,R41598,SP41598
S041599,P00645,2022-11-09,162,592.37,C41599,R41599,SP41599
S041600,P33294,2022-09-08,12,981.73,C41600,R41600,SP41600
S041601,P32200,2022-08-23,379,916.05,C41601,R41601,SP41601
S041602,P28837,2022-11-19,86,920.74,C41602,R41602,SP41602
S041603,P32678,2022-06-15,372,852.62,C41603,R41603,SP41603
S041604,P01924,2022-10-08,37,923.17,C41604,R41604,SP41604
S041605,P06706,2022-11-10,453,874.35,C41605,R41605,SP41605
S041606,P31800,2023-07-26,214,673.42,C41606,R41606,SP41606
S041607,P32326,2022-09-23,315,831.13,C41607,R41607,SP41607
S041608,P33036,2023-02-11,188,554.79,C41608,R41608,SP41608
S041609,P17959,2022-05-02,257,957.19,C41609,R41609,SP41609
S041610,P22844,2022-04-05,350,807.97,C41610,R41610,SP41610
S041611,P05266,2023-04-14,44,769.2,C41611,R41611,SP41611
S041612,P05879,2023-08-24,192,816.18,C41612,R41612,SP41612
S041613,P20037,2023-05-20,312,966.67,C41613,R41613,SP41613
S041614,P17299,2023-09-11,88,787.98,C41614,R41614,SP41614
S041615,P06930,2022-03-03,460,959.91,C41615,R41615,SP41615
S041616,P06952,2023-12-19,295,893.01,C41616,R41616,SP41616
S041617,P28868,2022-11-03,91,976.69,C41617,R41617,SP41617
S041618,P08473,2022-11-06,43,550.57,C41618,R41618,SP41618
S041619,P05883,2023-08-25,130,746.16,C41619,R41619,SP41619
S041620,P29791,2023-04-15,355,935.68,C41620,R41620,SP41620
S041621,P05600,2024-01-24,362,950.42,C41621,R41621,SP41621
S041622,P25464,2023-02-12,253,708.47,C41622,R41622,SP41622
S041623,P09734,2023-10-16,323,564.63,C41623,R41623,SP41623
S041624,P33995,2023-02-02,314,737.22,C41624,R41624,SP41624
S041625,P25102,2022-05-31,96,695.16,C41625,R41625,SP41625
S041626,P26776,2023-11-16,466,875.36,C41626,R41626,SP41626
S041627,P15295,2023-03-09,10,961.52,C41627,R41627,SP41627
S041628,P01714,2023-04-25,336,537.08,C41628,R41628,SP41628
S041629,P24117,2023-06-04,340,653.65,C41629,R41629,SP41629
S041630,P15954,2023-10-15,141,848.96,C41630,R41630,SP41630
S041631,P30738,2022-11-02,140,671.56,C41631,R41631,SP41631
S041632,P14720,2023-10-11,220,532.64,C41632,R41632,SP41632
S041633,P03806,2023-12-16,125,956.6,C41633,R41633,SP41633
S041634,P12141,2022-02-22,241,685.65,C41634,R41634,SP41634
S041635,P10175,2023-10-14,251,564.84,C41635,R41635,SP41635
S041636,P29221,2022-08-21,229,566.3,C41636,R41636,SP41636
S041637,P30485,2022-10-11,179,848.08,C41637,R41637,SP41637
S041638,P27817,2022-04-28,8,850.44,C41638,R41638,SP41638
S041639,P13782,2023-10-16,68,612.34,C41639,R41639,SP41639
S041640,P34138,2022-11-30,404,625.47,C41640,R41640,SP41640
S041641,P03355,2023-07-20,320,623.19,C41641,R41641,SP41641
S041642,P34743,2023-12-12,294,910.5,C41642,R41642,SP41642
S041643,P09648,2023-04-17,17,552.66,C41643,R41643,SP41643
S041644,P32327,2022-08-02,126,876.14,C41644,R41644,SP41644
S041645,P31826,2022-05-29,3,970.28,C41645,R41645,SP41645
S041646,P32122,2023-05-24,254,591.85,C41646,R41646,SP41646
S041647,P11991,2023-11-11,214,693.99,C41647,R41647,SP41647
S041648,P11778,2023-02-02,135,689.9,C41648,R41648,SP41648
S041649,P01147,2023-01-11,186,831.6,C41649,R41649,SP41649
S041650,P16482,2023-07-31,438,840.77,C41650,R41650,SP41650
S041651,P11229,2022-05-26,496,551.85,C41651,R41651,SP41651
S041652,P13332,2022-03-21,153,658.42,C41652,R41652,SP41652
S041653,P13530,2024-01-04,453,510.77,C41653,R41653,SP41653
S041654,P25729,2023-06-03,24,984.77,C41654,R41654,SP41654
S041655,P31341,2022-05-20,124,966.58,C41655,R41655,SP41655
S041656,P08946,2023-11-16,78,641.21,C41656,R41656,SP41656
S041657,P22349,2022-03-04,239,890.39,C41657,R41657,SP41657
S041658,P10161,2022-07-03,383,626.06,C41658,R41658,SP41658
S041659,P30558,2022-08-09,133,703.75,C41659,R41659,SP41659
S041660,P31397,2022-11-13,173,512.91,C41660,R41660,SP41660
S041661,P20117,2022-05-10,432,827.64,C41661,R41661,SP41661
S041662,P28801,2022-10-20,33,727.92,C41662,R41662,SP41662
S041663,P29783,2022-03-16,303,972.82,C41663,R41663,SP41663
S041664,P16146,2023-07-12,191,681.43,C41664,R41664,SP41664
S041665,P10585,2022-06-03,67,956.25,C41665,R41665,SP41665
S041666,P20044,2022-07-24,16,638.74,C41666,R41666,SP41666
S041667,P00813,2023-07-29,482,857.46,C41667,R41667,SP41667
S041668,P17936,2022-08-31,192,863.85,C41668,R41668,SP41668
S041669,P22881,2023-11-18,361,663.98,C41669,R41669,SP41669
S041670,P10474,2022-01-29,361,816.01,C41670,R41670,SP41670
S041671,P12389,2022-02-21,273,914.98,C41671,R41671,SP41671
S041672,P07161,2022-08-02,145,869.65,C41672,R41672,SP41672
S041673,P01934,2023-07-27,425,911.08,C41673,R41673,SP41673
S041674,P22420,2023-11-23,207,877.92,C41674,R41674,SP41674
S041675,P14054,2022-12-21,23,713.99,C41675,R41675,SP41675
S041676,P15441,2022-09-14,482,644.04,C41676,R41676,SP41676
S041677,P26877,2022-03-25,188,908.49,C41677,R41677,SP41677
S041678,P09056,2022-10-24,271,714.3,C41678,R41678,SP41678
S041679,P05516,2022-09-21,197,680.51,C41679,R41679,SP41679
S041680,P11324,2022-10-07,359,716.28,C41680,R41680,SP41680
S041681,P13072,2023-11-08,91,638.24,C41681,R41681,SP41681
S041682,P18975,2023-08-06,55,757.52,C41682,R41682,SP41682
S041683,P19799,2022-10-22,245,846.74,C41683,R41683,SP41683
S041684,P10469,2022-04-19,281,526.18,C41684,R41684,SP41684
S041685,P08094,2022-08-14,171,852.05,C41685,R41685,SP41685
S041686,P28106,2023-12-29,57,987.78,C41686,R41686,SP41686
S041687,P08654,2023-03-11,443,650.74,C41687,R41687,SP41687
S041688,P10963,2023-04-25,116,617.65,C41688,R41688,SP41688
S041689,P13262,2022-02-25,88,825.89,C41689,R41689,SP41689
S041690,P17608,2022-05-17,386,953.32,C41690,R41690,SP41690
S041691,P32386,2023-08-20,36,784.19,C41691,R41691,SP41691
S041692,P00820,2023-06-27,325,716.23,C41692,R41692,SP41692
S041693,P18397,2023-06-26,235,624.27,C41693,R41693,SP41693
S041694,P20517,2023-10-07,440,829.63,C41694,R41694,SP41694
S041695,P27659,2022-06-05,352,638.57,C41695,R41695,SP41695
S041696,P19396,2023-09-05,309,802.99,C41696,R41696,SP41696
S041697,P02220,2022-06-13,418,511.61,C41697,R41697,SP41697
S041698,P06547,2023-04-20,107,893.54,C41698,R41698,SP41698
S041699,P20440,2022-03-30,147,692.74,C41699,R41699,SP41699
S041700,P26177,2023-12-13,495,803.4,C41700,R41700,SP41700
S041701,P21408,2023-09-25,349,766.95,C41701,R41701,SP41701
S041702,P21599,2023-07-18,74,724.54,C41702,R41702,SP41702
S041703,P10159,2022-07-27,389,519.67,C41703,R41703,SP41703
S041704,P31400,2022-05-09,464,848.46,C41704,R41704,SP41704
S041705,P19868,2023-01-28,177,901.81,C41705,R41705,SP41705
S041706,P23952,2023-08-05,455,985.34,C41706,R41706,SP41706
S041707,P15396,2022-02-27,266,959.78,C41707,R41707,SP41707
S041708,P30935,2023-08-02,494,581.09,C41708,R41708,SP41708
S041709,P14799,2023-07-26,497,752.91,C41709,R41709,SP41709
S041710,P24296,2022-11-01,280,634.87,C41710,R41710,SP41710
S041711,P19415,2023-12-04,254,840.14,C41711,R41711,SP41711
S041712,P03067,2022-11-22,300,531.35,C41712,R41712,SP41712
S041713,P16996,2022-11-30,86,599.63,C41713,R41713,SP41713
S041714,P26012,2022-11-26,294,638.19,C41714,R41714,SP41714
S041715,P07120,2022-08-06,424,941.82,C41715,R41715,SP41715
S041716,P33307,2022-06-02,207,784.38,C41716,R41716,SP41716
S041717,P01239,2022-07-22,249,752.05,C41717,R41717,SP41717
S041718,P23075,2023-12-22,353,603.42,C41718,R41718,SP41718
S041719,P17530,2022-04-10,5,924.62,C41719,R41719,SP41719
S041720,P31097,2022-07-25,120,882.32,C41720,R41720,SP41720
S041721,P10423,2022-06-20,311,836.83,C41721,R41721,SP41721
S041722,P31236,2022-03-13,424,965.34,C41722,R41722,SP41722
S041723,P27909,2022-01-29,47,610.98,C41723,R41723,SP41723
S041724,P31089,2023-08-24,245,876.63,C41724,R41724,SP41724
S041725,P10210,2022-05-23,138,984.2,C41725,R41725,SP41725
S041726,P23820,2022-12-05,449,908.17,C41726,R41726,SP41726
S041727,P06106,2023-01-15,340,597.71,C41727,R41727,SP41727
S041728,P08404,2023-12-13,95,768.15,C41728,R41728,SP41728
S041729,P24384,2023-01-21,434,554.59,C41729,R41729,SP41729
S041730,P20862,2022-03-03,471,915.21,C41730,R41730,SP41730
S041731,P25545,2023-04-16,349,630.36,C41731,R41731,SP41731
S041732,P06375,2023-06-16,326,821.93,C41732,R41732,SP41732
S041733,P05673,2024-01-24,495,525.63,C41733,R41733,SP41733
S041734,P32312,2022-08-31,19,770.71,C41734,R41734,SP41734
S041735,P28490,2022-10-17,94,617.16,C41735,R41735,SP41735
S041736,P22710,2023-10-11,261,551.79,C41736,R41736,SP41736
S041737,P16512,2023-11-05,232,855.93,C41737,R41737,SP41737
S041738,P12507,2022-02-26,481,620.08,C41738,R41738,SP41738
S041739,P14626,2022-09-07,113,768.04,C41739,R41739,SP41739
S041740,P17959,2023-09-07,221,636.84,C41740,R41740,SP41740
S041741,P17495,2023-05-07,386,867.77,C41741,R41741,SP41741
S041742,P19931,2022-05-19,422,548.11,C41742,R41742,SP41742
S041743,P06262,2023-10-29,228,919.0,C41743,R41743,SP41743
S041744,P08763,2022-09-09,152,754.57,C41744,R41744,SP41744
S041745,P15859,2023-04-01,178,810.72,C41745,R41745,SP41745
S041746,P06754,2023-11-20,353,971.84,C41746,R41746,SP41746
S041747,P10384,2022-05-27,156,661.43,C41747,R41747,SP41747
S041748,P08801,2023-07-10,402,973.15,C41748,R41748,SP41748
S041749,P07426,2023-12-04,119,651.18,C41749,R41749,SP41749
S041750,P10049,2022-04-20,287,546.52,C41750,R41750,SP41750
S041751,P09840,2023-03-03,152,578.03,C41751,R41751,SP41751
S041752,P29074,2022-03-05,44,932.4,C41752,R41752,SP41752
S041753,P23649,2022-06-25,222,857.62,C41753,R41753,SP41753
S041754,P26019,2023-07-05,315,815.58,C41754,R41754,SP41754
S041755,P08512,2023-10-18,222,516.16,C41755,R41755,SP41755
S041756,P16993,2022-03-20,339,932.37,C41756,R41756,SP41756
S041757,P02257,2022-07-05,294,640.05,C41757,R41757,SP41757
S041758,P03566,2023-04-23,239,651.76,C41758,R41758,SP41758
S041759,P06735,2022-08-10,106,517.56,C41759,R41759,SP41759
S041760,P02294,2023-03-11,308,583.43,C41760,R41760,SP41760
S041761,P21436,2022-07-06,459,518.36,C41761,R41761,SP41761
S041762,P27916,2022-05-30,196,875.87,C41762,R41762,SP41762
S041763,P27168,2023-03-24,373,691.67,C41763,R41763,SP41763
S041764,P20513,2022-04-13,235,559.31,C41764,R41764,SP41764
S041765,P16560,2022-04-10,329,694.42,C41765,R41765,SP41765
S041766,P06955,2022-05-06,100,583.92,C41766,R41766,SP41766
S041767,P33894,2023-05-07,328,890.39,C41767,R41767,SP41767
S041768,P06277,2023-08-20,177,544.59,C41768,R41768,SP41768
S041769,P18573,2023-04-02,82,560.35,C41769,R41769,SP41769
S041770,P08944,2023-12-13,70,837.68,C41770,R41770,SP41770
S041771,P24046,2023-02-27,421,513.57,C41771,R41771,SP41771
S041772,P16058,2024-01-13,300,708.32,C41772,R41772,SP41772
S041773,P29033,2022-04-08,480,789.17,C41773,R41773,SP41773
S041774,P10946,2022-04-17,391,512.17,C41774,R41774,SP41774
S041775,P18600,2023-11-27,128,824.52,C41775,R41775,SP41775
S041776,P11252,2022-04-28,307,937.38,C41776,R41776,SP41776
S041777,P31186,2023-09-09,447,724.77,C41777,R41777,SP41777
S041778,P17746,2022-09-23,150,881.65,C41778,R41778,SP41778
S041779,P17966,2022-08-15,295,997.74,C41779,R41779,SP41779
S041780,P02729,2022-02-23,27,703.7,C41780,R41780,SP41780
S041781,P29844,2023-03-23,173,799.72,C41781,R41781,SP41781
S041782,P13925,2023-12-11,217,895.73,C41782,R41782,SP41782
S041783,P04336,2022-02-24,327,936.64,C41783,R41783,SP41783
S041784,P11943,2022-06-02,472,721.93,C41784,R41784,SP41784
S041785,P10560,2022-07-25,106,881.38,C41785,R41785,SP41785
S041786,P00508,2023-03-09,280,888.73,C41786,R41786,SP41786
S041787,P06873,2022-03-02,376,660.5,C41787,R41787,SP41787
S041788,P27537,2022-12-23,215,655.25,C41788,R41788,SP41788
S041789,P08218,2023-09-17,175,999.14,C41789,R41789,SP41789
S041790,P14892,2023-04-14,215,919.59,C41790,R41790,SP41790
S041791,P04916,2023-01-09,334,789.43,C41791,R41791,SP41791
S041792,P31081,2022-11-21,31,526.51,C41792,R41792,SP41792
S041793,P21245,2023-12-08,129,763.09,C41793,R41793,SP41793
S041794,P30689,2022-12-22,283,512.93,C41794,R41794,SP41794
S041795,P22368,2023-04-15,452,891.46,C41795,R41795,SP41795
S041796,P08351,2023-12-29,394,784.48,C41796,R41796,SP41796
S041797,P18381,2023-07-09,180,507.16,C41797,R41797,SP41797
S041798,P18391,2023-06-16,50,995.89,C41798,R41798,SP41798
S041799,P13957,2023-06-24,323,506.51,C41799,R41799,SP41799
S041800,P09199,2023-05-28,181,846.73,C41800,R41800,SP41800
S041801,P05777,2022-12-29,387,744.69,C41801,R41801,SP41801
S041802,P11863,2022-12-10,234,934.84,C41802,R41802,SP41802
S041803,P28297,2023-07-08,346,693.27,C41803,R41803,SP41803
S041804,P21074,2022-03-12,482,599.75,C41804,R41804,SP41804
S041805,P26633,2023-07-07,280,966.06,C41805,R41805,SP41805
S041806,P24133,2022-03-07,376,618.08,C41806,R41806,SP41806
S041807,P05883,2023-11-24,420,821.26,C41807,R41807,SP41807
S041808,P27833,2023-05-02,19,525.02,C41808,R41808,SP41808
S041809,P15209,2023-09-14,478,660.22,C41809,R41809,SP41809
S041810,P21267,2023-10-28,90,817.93,C41810,R41810,SP41810
S041811,P19602,2023-07-14,262,695.69,C41811,R41811,SP41811
S041812,P00183,2023-02-05,244,974.26,C41812,R41812,SP41812
S041813,P34449,2023-09-10,465,687.12,C41813,R41813,SP41813
S041814,P26063,2022-02-20,255,849.24,C41814,R41814,SP41814
S041815,P31576,2022-01-26,152,514.29,C41815,R41815,SP41815
S041816,P04668,2023-01-26,481,561.71,C41816,R41816,SP41816
S041817,P14932,2022-04-09,60,531.42,C41817,R41817,SP41817
S041818,P05911,2023-03-29,28,939.53,C41818,R41818,SP41818
S041819,P28277,2022-10-03,285,786.67,C41819,R41819,SP41819
S041820,P00310,2023-05-01,312,750.93,C41820,R41820,SP41820
S041821,P05802,2022-03-05,205,795.15,C41821,R41821,SP41821
S041822,P12464,2023-06-25,171,827.55,C41822,R41822,SP41822
S041823,P23516,2023-10-09,133,676.74,C41823,R41823,SP41823
S041824,P20298,2022-10-05,245,954.76,C41824,R41824,SP41824
S041825,P13808,2023-05-29,314,755.05,C41825,R41825,SP41825
S041826,P27533,2022-03-14,10,737.27,C41826,R41826,SP41826
S041827,P10179,2024-01-20,28,502.01,C41827,R41827,SP41827
S041828,P24393,2023-08-06,495,928.27,C41828,R41828,SP41828
S041829,P30039,2022-07-26,301,865.42,C41829,R41829,SP41829
S041830,P10027,2023-05-13,189,790.31,C41830,R41830,SP41830
S041831,P26224,2022-03-29,382,945.21,C41831,R41831,SP41831
S041832,P10849,2022-09-27,445,505.86,C41832,R41832,SP41832
S041833,P30788,2023-12-27,299,634.37,C41833,R41833,SP41833
S041834,P06104,2022-06-20,93,802.26,C41834,R41834,SP41834
S041835,P12499,2022-04-15,158,800.76,C41835,R41835,SP41835
S041836,P25362,2023-12-21,283,825.39,C41836,R41836,SP41836
S041837,P15137,2024-01-14,240,763.53,C41837,R41837,SP41837
S041838,P23175,2023-09-24,467,852.06,C41838,R41838,SP41838
S041839,P30222,2024-01-03,466,815.92,C41839,R41839,SP41839
S041840,P24104,2022-02-12,463,595.95,C41840,R41840,SP41840
S041841,P09707,2023-12-17,495,616.69,C41841,R41841,SP41841
S041842,P15184,2023-10-17,279,887.02,C41842,R41842,SP41842
S041843,P17670,2023-05-17,255,696.55,C41843,R41843,SP41843
S041844,P11574,2022-02-07,343,509.78,C41844,R41844,SP41844
S041845,P08627,2023-07-02,54,680.72,C41845,R41845,SP41845
S041846,P34751,2023-11-12,304,855.41,C41846,R41846,SP41846
S041847,P07911,2023-04-19,399,937.41,C41847,R41847,SP41847
S041848,P30087,2022-06-26,443,603.76,C41848,R41848,SP41848
S041849,P21418,2023-08-20,176,952.67,C41849,R41849,SP41849
S041850,P27422,2022-05-05,70,727.51,C41850,R41850,SP41850
S041851,P07225,2023-06-28,384,672.45,C41851,R41851,SP41851
S041852,P04547,2022-06-10,248,574.29,C41852,R41852,SP41852
S041853,P26952,2023-08-17,36,706.46,C41853,R41853,SP41853
S041854,P17090,2023-08-04,239,539.89,C41854,R41854,SP41854
S041855,P09504,2022-08-28,432,751.42,C41855,R41855,SP41855
S041856,P11548,2023-06-15,126,956.91,C41856,R41856,SP41856
S041857,P12729,2022-08-01,403,698.86,C41857,R41857,SP41857
S041858,P23869,2022-12-04,210,815.21,C41858,R41858,SP41858
S041859,P08908,2023-01-13,320,534.41,C41859,R41859,SP41859
S041860,P30967,2022-02-11,242,776.82,C41860,R41860,SP41860
S041861,P32163,2023-08-16,453,552.5,C41861,R41861,SP41861
S041862,P20883,2023-08-07,467,539.89,C41862,R41862,SP41862
S041863,P18131,2022-03-07,89,762.08,C41863,R41863,SP41863
S041864,P12898,2023-12-09,237,806.59,C41864,R41864,SP41864
S041865,P00987,2022-07-03,25,722.25,C41865,R41865,SP41865
S041866,P17546,2023-09-26,263,809.49,C41866,R41866,SP41866
S041867,P23369,2023-07-31,85,769.3,C41867,R41867,SP41867
S041868,P18519,2022-12-04,49,811.58,C41868,R41868,SP41868
S041869,P19099,2023-06-08,362,985.23,C41869,R41869,SP41869
S041870,P10065,2023-03-30,98,633.57,C41870,R41870,SP41870
S041871,P27965,2023-08-08,479,531.86,C41871,R41871,SP41871
S041872,P31298,2023-07-22,229,906.13,C41872,R41872,SP41872
S041873,P14031,2022-02-28,155,715.05,C41873,R41873,SP41873
S041874,P19498,2022-06-29,61,813.3,C41874,R41874,SP41874
S041875,P22572,2022-03-20,120,902.87,C41875,R41875,SP41875
S041876,P13029,2023-01-08,472,697.97,C41876,R41876,SP41876
S041877,P12801,2023-01-26,492,505.93,C41877,R41877,SP41877
S041878,P14748,2022-08-18,237,834.56,C41878,R41878,SP41878
S041879,P29501,2022-07-13,398,500.44,C41879,R41879,SP41879
S041880,P04804,2022-09-14,69,537.05,C41880,R41880,SP41880
S041881,P23520,2022-09-28,45,706.14,C41881,R41881,SP41881
S041882,P20405,2023-01-16,226,579.3,C41882,R41882,SP41882
S041883,P03594,2022-06-08,291,939.24,C41883,R41883,SP41883
S041884,P04153,2023-03-28,106,607.4,C41884,R41884,SP41884
S041885,P05304,2023-12-09,254,774.45,C41885,R41885,SP41885
S041886,P01296,2023-11-02,380,817.16,C41886,R41886,SP41886
S041887,P08860,2023-02-12,406,925.05,C41887,R41887,SP41887
S041888,P32360,2023-11-21,108,753.42,C41888,R41888,SP41888
S041889,P32515,2022-07-05,200,990.16,C41889,R41889,SP41889
S041890,P03321,2023-02-05,36,957.93,C41890,R41890,SP41890
S041891,P29924,2023-12-10,459,646.44,C41891,R41891,SP41891
S041892,P03246,2023-02-02,471,932.13,C41892,R41892,SP41892
S041893,P23098,2023-04-14,456,985.2,C41893,R41893,SP41893
S041894,P31358,2022-08-18,317,762.83,C41894,R41894,SP41894
S041895,P04300,2023-05-27,408,973.47,C41895,R41895,SP41895
S041896,P01910,2023-04-30,301,521.23,C41896,R41896,SP41896
S041897,P26401,2023-09-14,340,888.19,C41897,R41897,SP41897
S041898,P26798,2023-02-12,330,658.51,C41898,R41898,SP41898
S041899,P31211,2022-03-03,311,599.77,C41899,R41899,SP41899
S041900,P22849,2023-12-06,499,712.12,C41900,R41900,SP41900
S041901,P19611,2023-03-05,150,694.2,C41901,R41901,SP41901
S041902,P22230,2023-12-27,92,503.65,C41902,R41902,SP41902
S041903,P17623,2022-12-02,5,830.35,C41903,R41903,SP41903
S041904,P16507,2023-04-22,2,786.51,C41904,R41904,SP41904
S041905,P05728,2022-10-25,360,728.96,C41905,R41905,SP41905
S041906,P30512,2023-08-13,404,672.87,C41906,R41906,SP41906
S041907,P04636,2023-03-05,173,681.46,C41907,R41907,SP41907
S041908,P34786,2023-05-26,233,851.56,C41908,R41908,SP41908
S041909,P15772,2022-08-15,308,787.33,C41909,R41909,SP41909
S041910,P16283,2023-01-30,224,607.59,C41910,R41910,SP41910
S041911,P13677,2023-08-24,380,632.56,C41911,R41911,SP41911
S041912,P14375,2023-01-13,136,684.25,C41912,R41912,SP41912
S041913,P01620,2023-08-10,380,559.88,C41913,R41913,SP41913
S041914,P21345,2022-07-24,53,656.78,C41914,R41914,SP41914
S041915,P26548,2022-12-23,161,643.03,C41915,R41915,SP41915
S041916,P20776,2023-07-20,266,946.23,C41916,R41916,SP41916
S041917,P27014,2023-07-12,62,784.94,C41917,R41917,SP41917
S041918,P00547,2023-11-27,42,517.56,C41918,R41918,SP41918
S041919,P04701,2023-03-29,445,956.41,C41919,R41919,SP41919
S041920,P12948,2023-01-06,437,670.37,C41920,R41920,SP41920
S041921,P25454,2022-04-22,171,819.34,C41921,R41921,SP41921
S041922,P14146,2022-08-05,107,927.92,C41922,R41922,SP41922
S041923,P27667,2022-08-18,213,956.46,C41923,R41923,SP41923
S041924,P11936,2023-11-22,177,980.43,C41924,R41924,SP41924
S041925,P27540,2022-08-21,457,731.03,C41925,R41925,SP41925
S041926,P01110,2023-09-10,464,640.16,C41926,R41926,SP41926
S041927,P21175,2023-08-19,392,744.88,C41927,R41927,SP41927
S041928,P23388,2022-02-05,347,561.48,C41928,R41928,SP41928
S041929,P33293,2022-05-11,488,731.66,C41929,R41929,SP41929
S041930,P32960,2024-01-25,448,934.92,C41930,R41930,SP41930
S041931,P21961,2023-11-03,169,749.47,C41931,R41931,SP41931
S041932,P20294,2023-12-28,438,906.83,C41932,R41932,SP41932
S041933,P03355,2022-03-12,258,604.39,C41933,R41933,SP41933
S041934,P14367,2022-10-22,153,746.0,C41934,R41934,SP41934
S041935,P00345,2022-03-01,116,699.62,C41935,R41935,SP41935
S041936,P18843,2022-01-28,335,768.07,C41936,R41936,SP41936
S041937,P26994,2023-06-28,61,917.65,C41937,R41937,SP41937
S041938,P05353,2022-08-16,291,965.79,C41938,R41938,SP41938
S041939,P11999,2022-07-02,305,838.63,C41939,R41939,SP41939
S041940,P06980,2022-04-17,89,718.93,C41940,R41940,SP41940
S041941,P17755,2022-09-26,306,500.22,C41941,R41941,SP41941
S041942,P14933,2023-02-22,424,576.65,C41942,R41942,SP41942
S041943,P30074,2022-06-18,314,657.66,C41943,R41943,SP41943
S041944,P07872,2023-12-01,12,889.13,C41944,R41944,SP41944
S041945,P16624,2022-05-29,217,630.93,C41945,R41945,SP41945
S041946,P25609,2023-06-07,49,737.05,C41946,R41946,SP41946
S041947,P02841,2022-10-14,313,596.37,C41947,R41947,SP41947
S041948,P05851,2022-09-27,132,682.26,C41948,R41948,SP41948
S041949,P19450,2022-02-22,495,629.96,C41949,R41949,SP41949
S041950,P02479,2022-02-10,379,799.28,C41950,R41950,SP41950
S041951,P12333,2022-07-08,375,985.76,C41951,R41951,SP41951
S041952,P15034,2023-09-23,76,798.02,C41952,R41952,SP41952
S041953,P34389,2022-08-04,407,859.13,C41953,R41953,SP41953
S041954,P08031,2023-01-28,206,716.51,C41954,R41954,SP41954
S041955,P32687,2023-04-19,210,630.0,C41955,R41955,SP41955
S041956,P08323,2023-05-21,316,596.54,C41956,R41956,SP41956
S041957,P17043,2023-06-01,453,584.09,C41957,R41957,SP41957
